node_pair,network_relation,eyes,bands,city,contrast
R-IFG→R-aSTG,CEN→DMN,eyes open,gamma,"merged(Kraków,Warszawa)",-0.0024171918246094727
R-IFG→L-PREC,CEN→DMN,eyes open,gamma,"merged(Kraków,Warszawa)",0.07587558701616126
R-IFG→R-PREC,CEN→DMN,eyes open,gamma,"merged(Kraków,Warszawa)",-0.06446042950910087
R-IFG→L-ANG,CEN→DMN,eyes open,gamma,"merged(Kraków,Warszawa)",0.07556337840797021
R-IFG→R-ANG,CEN→DMN,eyes open,gamma,"merged(Kraków,Warszawa)",0.09981684287499083
R-IFG→L-SFG,CEN→CEN,eyes open,gamma,"merged(Kraków,Warszawa)",0.08456734895569808
R-IFG→R-SFG,CEN→CEN,eyes open,gamma,"merged(Kraków,Warszawa)",0.07926289000795417
R-IFG→L-pSTG,CEN→CEN,eyes open,gamma,"merged(Kraków,Warszawa)",0.05602112537142619
R-IFG→R-pSTG,CEN→CEN,eyes open,gamma,"merged(Kraków,Warszawa)",0.09040237883217468
R-IFG→L-ITG,CEN→CEN,eyes open,gamma,"merged(Kraków,Warszawa)",0.06638262565171545
R-IFG→R-ITG,CEN→CEN,eyes open,gamma,"merged(Kraków,Warszawa)",-0.20658272458853752
R-IFG→L-SUP,CEN→CEN,eyes open,gamma,"merged(Kraków,Warszawa)",-0.039735914507639504
R-IFG→R-SUP,CEN→CEN,eyes open,gamma,"merged(Kraków,Warszawa)",-0.020821422626445592
L-mPFC→L-ACC,DMN→SN,eyes open,gamma,"merged(Kraków,Warszawa)",0.07924027185612655
L-mPFC→R-ACC,DMN→SN,eyes open,gamma,"merged(Kraków,Warszawa)",-0.005179696767020299
L-mPFC→L-INS,DMN→SN,eyes open,gamma,"merged(Kraków,Warszawa)",0.24100442170076167
L-mPFC→R-INS,DMN→SN,eyes open,gamma,"merged(Kraków,Warszawa)",0.037289539697000725
L-mPFC→L-IFG,DMN→DMN,eyes open,gamma,"merged(Kraków,Warszawa)",0.045334952923343566
L-mPFC→R-IFG,DMN→CEN,eyes open,gamma,"merged(Kraków,Warszawa)",-0.1351729387344532
L-mPFC→R-mPFC,DMN→DMN,eyes open,gamma,"merged(Kraków,Warszawa)",0.04983869931343407
L-mPFC→L-aSTG,DMN→DMN,eyes open,gamma,"merged(Kraków,Warszawa)",-0.012124961916234914
L-mPFC→R-aSTG,DMN→DMN,eyes open,gamma,"merged(Kraków,Warszawa)",0.09499431717130653
L-mPFC→L-PREC,DMN→DMN,eyes open,gamma,"merged(Kraków,Warszawa)",0.07375337578416624
L-mPFC→R-PREC,DMN→DMN,eyes open,gamma,"merged(Kraków,Warszawa)",-0.01997653912339325
L-mPFC→L-ANG,DMN→DMN,eyes open,gamma,"merged(Kraków,Warszawa)",0.07079315355317017
L-mPFC→R-ANG,DMN→DMN,eyes open,gamma,"merged(Kraków,Warszawa)",0.15800865800865802
L-mPFC→L-SFG,DMN→CEN,eyes open,gamma,"merged(Kraków,Warszawa)",0.04330343541512469
L-mPFC→R-SFG,DMN→CEN,eyes open,gamma,"merged(Kraków,Warszawa)",-0.1297076212953072
L-mPFC→L-pSTG,DMN→CEN,eyes open,gamma,"merged(Kraków,Warszawa)",-0.041325096499873544
L-mPFC→R-pSTG,DMN→CEN,eyes open,gamma,"merged(Kraków,Warszawa)",-0.09397802370600081
L-mPFC→L-ITG,DMN→CEN,eyes open,gamma,"merged(Kraków,Warszawa)",0.09910486480898839
L-mPFC→R-ITG,DMN→CEN,eyes open,gamma,"merged(Kraków,Warszawa)",-0.09654763033924497
L-mPFC→L-SUP,DMN→CEN,eyes open,gamma,"merged(Kraków,Warszawa)",-0.04681862774871536
L-mPFC→R-SUP,DMN→CEN,eyes open,gamma,"merged(Kraków,Warszawa)",-0.06895338130217787
R-mPFC→L-ACC,DMN→SN,eyes open,gamma,"merged(Kraków,Warszawa)",0.11636866703140786
R-mPFC→R-ACC,DMN→SN,eyes open,gamma,"merged(Kraków,Warszawa)",0.0716537422126213
R-mPFC→L-INS,DMN→SN,eyes open,gamma,"merged(Kraków,Warszawa)",0.24911966213168735
R-mPFC→R-INS,DMN→SN,eyes open,gamma,"merged(Kraków,Warszawa)",-0.08481169656044972
R-mPFC→L-IFG,DMN→DMN,eyes open,gamma,"merged(Kraków,Warszawa)",0.20668224177667266
R-mPFC→R-IFG,DMN→CEN,eyes open,gamma,"merged(Kraków,Warszawa)",-0.13662310614957573
R-mPFC→L-mPFC,DMN→DMN,eyes open,gamma,"merged(Kraków,Warszawa)",-0.037088159053356204
R-mPFC→L-aSTG,DMN→DMN,eyes open,gamma,"merged(Kraków,Warszawa)",-0.12253824984549576
R-mPFC→R-aSTG,DMN→DMN,eyes open,gamma,"merged(Kraków,Warszawa)",0.026972347568612408
R-mPFC→L-PREC,DMN→DMN,eyes open,gamma,"merged(Kraków,Warszawa)",0.02944633608228479
R-mPFC→R-PREC,DMN→DMN,eyes open,gamma,"merged(Kraków,Warszawa)",-0.003457993278027232
R-mPFC→L-ANG,DMN→DMN,eyes open,gamma,"merged(Kraków,Warszawa)",0.09109747125524216
R-mPFC→R-ANG,DMN→DMN,eyes open,gamma,"merged(Kraków,Warszawa)",0.035229473955879116
R-mPFC→L-SFG,DMN→CEN,eyes open,gamma,"merged(Kraków,Warszawa)",-0.17066900985248443
R-mPFC→R-SFG,DMN→CEN,eyes open,gamma,"merged(Kraków,Warszawa)",-0.16075465830748178
R-mPFC→L-pSTG,DMN→CEN,eyes open,gamma,"merged(Kraków,Warszawa)",-0.07051088653142248
R-mPFC→R-pSTG,DMN→CEN,eyes open,gamma,"merged(Kraków,Warszawa)",-0.1301830454111102
R-mPFC→L-ITG,DMN→CEN,eyes open,gamma,"merged(Kraków,Warszawa)",-0.07474153972330784
R-mPFC→R-ITG,DMN→CEN,eyes open,gamma,"merged(Kraków,Warszawa)",-0.17134145427135666
R-mPFC→L-SUP,DMN→CEN,eyes open,gamma,"merged(Kraków,Warszawa)",-0.09077972018005008
R-mPFC→R-SUP,DMN→CEN,eyes open,gamma,"merged(Kraków,Warszawa)",-0.09462751263809516
L-aSTG→L-ACC,DMN→SN,eyes open,gamma,"merged(Kraków,Warszawa)",0.14010740243314865
L-aSTG→R-ACC,DMN→SN,eyes open,gamma,"merged(Kraków,Warszawa)",0.20859415233721634
L-aSTG→L-INS,DMN→SN,eyes open,gamma,"merged(Kraków,Warszawa)",0.1691427178348154
L-aSTG→R-INS,DMN→SN,eyes open,gamma,"merged(Kraków,Warszawa)",0.011516830172095906
L-aSTG→L-IFG,DMN→DMN,eyes open,gamma,"merged(Kraków,Warszawa)",-0.022216761713374018
L-aSTG→R-IFG,DMN→CEN,eyes open,gamma,"merged(Kraków,Warszawa)",-0.10831966246469801
L-aSTG→L-mPFC,DMN→DMN,eyes open,gamma,"merged(Kraków,Warszawa)",0.18198001308131317
L-aSTG→R-mPFC,DMN→DMN,eyes open,gamma,"merged(Kraków,Warszawa)",0.07953384539462635
L-aSTG→R-aSTG,DMN→DMN,eyes open,gamma,"merged(Kraków,Warszawa)",0.06345979787828024
L-aSTG→L-PREC,DMN→DMN,eyes open,gamma,"merged(Kraków,Warszawa)",0.16659942896883853
L-aSTG→R-PREC,DMN→DMN,eyes open,gamma,"merged(Kraków,Warszawa)",0.09804608489094649
L-aSTG→L-ANG,DMN→DMN,eyes open,gamma,"merged(Kraków,Warszawa)",0.0491035045479867
L-aSTG→R-ANG,DMN→DMN,eyes open,gamma,"merged(Kraków,Warszawa)",0.10440412935680678
L-aSTG→L-SFG,DMN→CEN,eyes open,gamma,"merged(Kraków,Warszawa)",-0.036677330479881844
L-aSTG→R-SFG,DMN→CEN,eyes open,gamma,"merged(Kraków,Warszawa)",0.08485186796986938
L-aSTG→L-pSTG,DMN→CEN,eyes open,gamma,"merged(Kraków,Warszawa)",0.008281588295931105
L-aSTG→R-pSTG,DMN→CEN,eyes open,gamma,"merged(Kraków,Warszawa)",0.006066294977918436
L-aSTG→L-ITG,DMN→CEN,eyes open,gamma,"merged(Kraków,Warszawa)",-0.006089951110880712
L-aSTG→R-ITG,DMN→CEN,eyes open,gamma,"merged(Kraków,Warszawa)",-0.04503470196487991
L-aSTG→L-SUP,DMN→CEN,eyes open,gamma,"merged(Kraków,Warszawa)",-0.02520785759949879
L-aSTG→R-SUP,DMN→CEN,eyes open,gamma,"merged(Kraków,Warszawa)",-0.08187600937961846
R-aSTG→L-ACC,DMN→SN,eyes open,gamma,"merged(Kraków,Warszawa)",-0.13203463203463203
R-aSTG→R-ACC,DMN→SN,eyes open,gamma,"merged(Kraków,Warszawa)",-0.002655305026068618
R-aSTG→L-INS,DMN→SN,eyes open,gamma,"merged(Kraków,Warszawa)",0.08342291803683433
R-aSTG→R-INS,DMN→SN,eyes open,gamma,"merged(Kraków,Warszawa)",-0.0037609905112282725
R-aSTG→L-IFG,DMN→DMN,eyes open,gamma,"merged(Kraków,Warszawa)",-0.02303366034419181
R-aSTG→R-IFG,DMN→CEN,eyes open,gamma,"merged(Kraków,Warszawa)",-0.003607503607503608
R-aSTG→L-mPFC,DMN→DMN,eyes open,gamma,"merged(Kraków,Warszawa)",0.01556320839447293
R-aSTG→R-mPFC,DMN→DMN,eyes open,gamma,"merged(Kraków,Warszawa)",0.06416490674359446
R-aSTG→L-aSTG,DMN→DMN,eyes open,gamma,"merged(Kraków,Warszawa)",-0.17833273946209835
R-aSTG→L-PREC,DMN→DMN,eyes open,gamma,"merged(Kraków,Warszawa)",0.09564841019023444
R-aSTG→R-PREC,DMN→DMN,eyes open,gamma,"merged(Kraków,Warszawa)",-0.03451601408943839
R-aSTG→L-ANG,DMN→DMN,eyes open,gamma,"merged(Kraków,Warszawa)",-0.07044815196046596
R-aSTG→R-ANG,DMN→DMN,eyes open,gamma,"merged(Kraków,Warszawa)",-0.004929699706427991
R-aSTG→L-SFG,DMN→CEN,eyes open,gamma,"merged(Kraków,Warszawa)",0.07384320522108552
R-aSTG→R-SFG,DMN→CEN,eyes open,gamma,"merged(Kraków,Warszawa)",0.12262036830290347
R-aSTG→L-pSTG,DMN→CEN,eyes open,gamma,"merged(Kraków,Warszawa)",-0.15891043154093207
R-aSTG→R-pSTG,DMN→CEN,eyes open,gamma,"merged(Kraków,Warszawa)",0.0448689001393332
R-aSTG→L-ITG,DMN→CEN,eyes open,gamma,"merged(Kraków,Warszawa)",-0.2158206986258458
R-aSTG→R-ITG,DMN→CEN,eyes open,gamma,"merged(Kraków,Warszawa)",-0.09110864741680105
R-aSTG→L-SUP,DMN→CEN,eyes open,gamma,"merged(Kraków,Warszawa)",-0.19910485386538596
R-aSTG→R-SUP,DMN→CEN,eyes open,gamma,"merged(Kraków,Warszawa)",-0.163968703183259
L-PREC→L-ACC,DMN→SN,eyes open,gamma,"merged(Kraków,Warszawa)",0.029357894963232597
L-PREC→R-ACC,DMN→SN,eyes open,gamma,"merged(Kraków,Warszawa)",-0.20908832147357112
L-PREC→L-INS,DMN→SN,eyes open,gamma,"merged(Kraków,Warszawa)",-0.04186572775782159
L-PREC→R-INS,DMN→SN,eyes open,gamma,"merged(Kraków,Warszawa)",-0.06601769715990397
L-PREC→L-IFG,DMN→DMN,eyes open,gamma,"merged(Kraków,Warszawa)",-0.07938810792173474
L-PREC→R-IFG,DMN→CEN,eyes open,gamma,"merged(Kraków,Warszawa)",-0.11134738355247689
L-PREC→L-mPFC,DMN→DMN,eyes open,gamma,"merged(Kraków,Warszawa)",-0.053415491633220326
L-PREC→R-mPFC,DMN→DMN,eyes open,gamma,"merged(Kraków,Warszawa)",-0.04274744272708794
L-PREC→L-aSTG,DMN→DMN,eyes open,gamma,"merged(Kraków,Warszawa)",-0.07192110426205094
L-PREC→R-aSTG,DMN→DMN,eyes open,gamma,"merged(Kraków,Warszawa)",0.0887260825555474
L-PREC→R-PREC,DMN→DMN,eyes open,gamma,"merged(Kraków,Warszawa)",-0.051400203653453054
L-PREC→L-ANG,DMN→DMN,eyes open,gamma,"merged(Kraków,Warszawa)",-0.041370895623511
L-PREC→R-ANG,DMN→DMN,eyes open,gamma,"merged(Kraków,Warszawa)",0.04247351348956645
L-PREC→L-SFG,DMN→CEN,eyes open,gamma,"merged(Kraków,Warszawa)",-0.06957832445772304
L-PREC→R-SFG,DMN→CEN,eyes open,gamma,"merged(Kraków,Warszawa)",-0.27432530917575804
L-PREC→L-pSTG,DMN→CEN,eyes open,gamma,"merged(Kraków,Warszawa)",-0.23803035337106165
L-PREC→R-pSTG,DMN→CEN,eyes open,gamma,"merged(Kraków,Warszawa)",-0.05622922966376236
L-PREC→L-ITG,DMN→CEN,eyes open,gamma,"merged(Kraków,Warszawa)",-0.25889224004169026
L-PREC→R-ITG,DMN→CEN,eyes open,gamma,"merged(Kraków,Warszawa)",-0.06501027362691196
L-PREC→L-SUP,DMN→CEN,eyes open,gamma,"merged(Kraków,Warszawa)",-0.04128484752167938
L-PREC→R-SUP,DMN→CEN,eyes open,gamma,"merged(Kraków,Warszawa)",-0.0019571929975488395
R-PREC→L-ACC,DMN→SN,eyes open,gamma,"merged(Kraków,Warszawa)",0.0411869501132357
R-PREC→R-ACC,DMN→SN,eyes open,gamma,"merged(Kraków,Warszawa)",0.06123239284783793
R-PREC→L-INS,DMN→SN,eyes open,gamma,"merged(Kraków,Warszawa)",0.08090521964284225
R-PREC→R-INS,DMN→SN,eyes open,gamma,"merged(Kraków,Warszawa)",-0.1507079624536557
R-PREC→L-IFG,DMN→DMN,eyes open,gamma,"merged(Kraków,Warszawa)",-0.0028204354612568995
R-PREC→R-IFG,DMN→CEN,eyes open,gamma,"merged(Kraków,Warszawa)",-0.18999548146631604
R-PREC→L-mPFC,DMN→DMN,eyes open,gamma,"merged(Kraków,Warszawa)",-0.07047019543260338
R-PREC→R-mPFC,DMN→DMN,eyes open,gamma,"merged(Kraków,Warszawa)",0.11738583479025735
R-PREC→L-aSTG,DMN→DMN,eyes open,gamma,"merged(Kraków,Warszawa)",-0.013726451884732508
R-PREC→R-aSTG,DMN→DMN,eyes open,gamma,"merged(Kraków,Warszawa)",-0.08900150610156717
R-PREC→L-PREC,DMN→DMN,eyes open,gamma,"merged(Kraków,Warszawa)",-0.012121350870556751
R-PREC→L-ANG,DMN→DMN,eyes open,gamma,"merged(Kraków,Warszawa)",0.03799772686852261
R-PREC→R-ANG,DMN→DMN,eyes open,gamma,"merged(Kraków,Warszawa)",0.17071667086475767
R-PREC→L-SFG,DMN→CEN,eyes open,gamma,"merged(Kraków,Warszawa)",-0.06345979787828024
R-PREC→R-SFG,DMN→CEN,eyes open,gamma,"merged(Kraków,Warszawa)",-0.08653903779116448
R-PREC→L-pSTG,DMN→CEN,eyes open,gamma,"merged(Kraków,Warszawa)",-0.04868914960999081
R-PREC→R-pSTG,DMN→CEN,eyes open,gamma,"merged(Kraków,Warszawa)",0.037603717939781206
R-PREC→L-ITG,DMN→CEN,eyes open,gamma,"merged(Kraków,Warszawa)",-0.24591819720416555
R-PREC→R-ITG,DMN→CEN,eyes open,gamma,"merged(Kraków,Warszawa)",-0.0457287701557935
R-PREC→L-SUP,DMN→CEN,eyes open,gamma,"merged(Kraków,Warszawa)",-0.03224714698788221
R-PREC→R-SUP,DMN→CEN,eyes open,gamma,"merged(Kraków,Warszawa)",-0.034131235313336644
L-ANG→L-ACC,DMN→SN,eyes open,gamma,"merged(Kraków,Warszawa)",-0.012448775800898036
L-ANG→R-ACC,DMN→SN,eyes open,gamma,"merged(Kraków,Warszawa)",0.028470391623176883
L-ANG→L-INS,DMN→SN,eyes open,gamma,"merged(Kraków,Warszawa)",0.0026056337382058693
L-ANG→R-INS,DMN→SN,eyes open,gamma,"merged(Kraków,Warszawa)",-0.07394534122511054
L-ANG→L-IFG,DMN→DMN,eyes open,gamma,"merged(Kraków,Warszawa)",-0.14214106244380287
L-ANG→R-IFG,DMN→CEN,eyes open,gamma,"merged(Kraków,Warszawa)",-0.05202703540532444
L-ANG→L-mPFC,DMN→DMN,eyes open,gamma,"merged(Kraków,Warszawa)",0.02433181749044666
L-ANG→R-mPFC,DMN→DMN,eyes open,gamma,"merged(Kraków,Warszawa)",-0.047998523374388105
L-ANG→L-aSTG,DMN→DMN,eyes open,gamma,"merged(Kraków,Warszawa)",-0.12310456069776947
L-ANG→R-aSTG,DMN→DMN,eyes open,gamma,"merged(Kraków,Warszawa)",-0.08187600937961846
L-ANG→L-PREC,DMN→DMN,eyes open,gamma,"merged(Kraków,Warszawa)",0.055720462882558705
L-ANG→R-PREC,DMN→DMN,eyes open,gamma,"merged(Kraków,Warszawa)",-0.01761397555732315
L-ANG→R-ANG,DMN→DMN,eyes open,gamma,"merged(Kraków,Warszawa)",0.1099219955839404
L-ANG→L-SFG,DMN→CEN,eyes open,gamma,"merged(Kraków,Warszawa)",-0.03385513908237488
L-ANG→R-SFG,DMN→CEN,eyes open,gamma,"merged(Kraków,Warszawa)",-0.17511764271718824
L-ANG→L-pSTG,DMN→CEN,eyes open,gamma,"merged(Kraków,Warszawa)",-0.154671517768497
L-ANG→R-pSTG,DMN→CEN,eyes open,gamma,"merged(Kraków,Warszawa)",-0.018587135182480327
L-ANG→L-ITG,DMN→CEN,eyes open,gamma,"merged(Kraków,Warszawa)",-0.11986850710341822
L-ANG→R-ITG,DMN→CEN,eyes open,gamma,"merged(Kraków,Warszawa)",-0.2657746412969987
L-ANG→L-SUP,DMN→CEN,eyes open,gamma,"merged(Kraków,Warszawa)",-0.18543314425932672
L-ANG→R-SUP,DMN→CEN,eyes open,gamma,"merged(Kraków,Warszawa)",-0.10280040730690611
R-ANG→L-ACC,DMN→SN,eyes open,gamma,"merged(Kraków,Warszawa)",0.05875891615132855
R-ANG→R-ACC,DMN→SN,eyes open,gamma,"merged(Kraków,Warszawa)",-0.09957393847757318
R-ANG→L-INS,DMN→SN,eyes open,gamma,"merged(Kraków,Warszawa)",-0.0637974303554156
R-ANG→R-INS,DMN→SN,eyes open,gamma,"merged(Kraków,Warszawa)",-0.030011832370354204
R-ANG→L-IFG,DMN→DMN,eyes open,gamma,"merged(Kraków,Warszawa)",0.07469265480538821
R-ANG→R-IFG,DMN→CEN,eyes open,gamma,"merged(Kraków,Warszawa)",-0.1509916200670038
R-ANG→L-mPFC,DMN→DMN,eyes open,gamma,"merged(Kraków,Warszawa)",-0.21720195109705123
R-ANG→R-mPFC,DMN→DMN,eyes open,gamma,"merged(Kraków,Warszawa)",-0.04817568942259117
R-ANG→L-aSTG,DMN→DMN,eyes open,gamma,"merged(Kraków,Warszawa)",-0.23022580740271437
R-ANG→R-aSTG,DMN→DMN,eyes open,gamma,"merged(Kraków,Warszawa)",-0.0790767039765099
R-ANG→L-PREC,DMN→DMN,eyes open,gamma,"merged(Kraków,Warszawa)",-0.02732517782080539
R-ANG→R-PREC,DMN→DMN,eyes open,gamma,"merged(Kraków,Warszawa)",0.016259054360605985
R-ANG→L-ANG,DMN→DMN,eyes open,gamma,"merged(Kraków,Warszawa)",-0.2401739313723421
R-ANG→L-SFG,DMN→CEN,eyes open,gamma,"merged(Kraków,Warszawa)",-0.06513896034603876
R-ANG→R-SFG,DMN→CEN,eyes open,gamma,"merged(Kraków,Warszawa)",-0.08091704270583724
R-ANG→L-pSTG,DMN→CEN,eyes open,gamma,"merged(Kraków,Warszawa)",-0.021894326123417303
R-ANG→R-pSTG,DMN→CEN,eyes open,gamma,"merged(Kraków,Warszawa)",0.00760758521165991
R-ANG→L-ITG,DMN→CEN,eyes open,gamma,"merged(Kraków,Warszawa)",-0.16364989016100073
R-ANG→R-ITG,DMN→CEN,eyes open,gamma,"merged(Kraków,Warszawa)",-0.09482516999983222
R-ANG→L-SUP,DMN→CEN,eyes open,gamma,"merged(Kraków,Warszawa)",-0.04034039983382437
R-ANG→R-SUP,DMN→CEN,eyes open,gamma,"merged(Kraków,Warszawa)",-0.14626604103513363
L-SFG→L-ACC,CEN→SN,eyes open,gamma,"merged(Kraków,Warszawa)",0.03069063745883284
L-SFG→R-ACC,CEN→SN,eyes open,gamma,"merged(Kraków,Warszawa)",0.07909618545872582
L-SFG→L-INS,CEN→SN,eyes open,gamma,"merged(Kraków,Warszawa)",0.07967730178050741
L-SFG→R-INS,CEN→SN,eyes open,gamma,"merged(Kraków,Warszawa)",-0.025817612389694294
L-SFG→L-IFG,CEN→DMN,eyes open,gamma,"merged(Kraków,Warszawa)",0.14647474973319324
L-SFG→R-IFG,CEN→CEN,eyes open,gamma,"merged(Kraków,Warszawa)",-0.05555176906540378
L-SFG→L-mPFC,CEN→DMN,eyes open,gamma,"merged(Kraków,Warszawa)",-0.033806773635479
L-SFG→R-mPFC,CEN→DMN,eyes open,gamma,"merged(Kraków,Warszawa)",-0.16651905713476362
L-SFG→L-aSTG,CEN→DMN,eyes open,gamma,"merged(Kraków,Warszawa)",-0.09472323362748121
L-SFG→R-aSTG,CEN→DMN,eyes open,gamma,"merged(Kraków,Warszawa)",-0.07067579029529306
L-SFG→L-PREC,CEN→DMN,eyes open,gamma,"merged(Kraków,Warszawa)",0.03843309763853657
L-SFG→R-PREC,CEN→DMN,eyes open,gamma,"merged(Kraków,Warszawa)",-0.0438125329301322
L-SFG→L-ANG,CEN→DMN,eyes open,gamma,"merged(Kraków,Warszawa)",0.10503602420178772
L-SFG→R-ANG,CEN→DMN,eyes open,gamma,"merged(Kraków,Warszawa)",0.11111303112123555
L-SFG→R-SFG,CEN→CEN,eyes open,gamma,"merged(Kraków,Warszawa)",0.017588027732889616
L-SFG→L-pSTG,CEN→CEN,eyes open,gamma,"merged(Kraków,Warszawa)",-0.031212418499143572
L-SFG→R-pSTG,CEN→CEN,eyes open,gamma,"merged(Kraków,Warszawa)",-0.07234589872872256
L-SFG→L-ITG,CEN→CEN,eyes open,gamma,"merged(Kraków,Warszawa)",0.019718798825711963
L-SFG→R-ITG,CEN→CEN,eyes open,gamma,"merged(Kraków,Warszawa)",-0.28282751714709803
L-SFG→L-SUP,CEN→CEN,eyes open,gamma,"merged(Kraków,Warszawa)",-0.017614736977939558
L-SFG→R-SUP,CEN→CEN,eyes open,gamma,"merged(Kraków,Warszawa)",-0.08417196701078446
R-SFG→L-ACC,CEN→SN,eyes open,gamma,"merged(Kraków,Warszawa)",0.09779537325340877
R-SFG→R-ACC,CEN→SN,eyes open,gamma,"merged(Kraków,Warszawa)",0.09271130065689087
R-SFG→L-INS,CEN→SN,eyes open,gamma,"merged(Kraków,Warszawa)",0.05365028939537977
R-SFG→R-INS,CEN→SN,eyes open,gamma,"merged(Kraków,Warszawa)",0.003798444295814886
R-SFG→L-IFG,CEN→DMN,eyes open,gamma,"merged(Kraków,Warszawa)",0.04868914960999081
R-SFG→R-IFG,CEN→CEN,eyes open,gamma,"merged(Kraków,Warszawa)",-0.023098916828217728
R-SFG→L-mPFC,CEN→DMN,eyes open,gamma,"merged(Kraków,Warszawa)",0.03452464703122777
R-SFG→R-mPFC,CEN→DMN,eyes open,gamma,"merged(Kraków,Warszawa)",0.09405850918097257
R-SFG→L-aSTG,CEN→DMN,eyes open,gamma,"merged(Kraków,Warszawa)",0.02777588453270189
R-SFG→R-aSTG,CEN→DMN,eyes open,gamma,"merged(Kraków,Warszawa)",0.10210987501458858
R-SFG→L-PREC,CEN→DMN,eyes open,gamma,"merged(Kraków,Warszawa)",0.08608181582286888
R-SFG→R-PREC,CEN→DMN,eyes open,gamma,"merged(Kraków,Warszawa)",0.014401393926380481
R-SFG→L-ANG,CEN→DMN,eyes open,gamma,"merged(Kraków,Warszawa)",-0.14847378304046344
R-SFG→R-ANG,CEN→DMN,eyes open,gamma,"merged(Kraków,Warszawa)",0.1188055860566376
R-SFG→L-SFG,CEN→CEN,eyes open,gamma,"merged(Kraków,Warszawa)",0.06338021754249291
R-SFG→L-pSTG,CEN→CEN,eyes open,gamma,"merged(Kraków,Warszawa)",0.20877926229786298
R-SFG→R-pSTG,CEN→CEN,eyes open,gamma,"merged(Kraków,Warszawa)",0.012612698873825936
R-SFG→L-ITG,CEN→CEN,eyes open,gamma,"merged(Kraków,Warszawa)",-0.07106321805008851
R-SFG→R-ITG,CEN→CEN,eyes open,gamma,"merged(Kraków,Warszawa)",0.05904854314403141
R-SFG→L-SUP,CEN→CEN,eyes open,gamma,"merged(Kraków,Warszawa)",0.05277957629429951
R-SFG→R-SUP,CEN→CEN,eyes open,gamma,"merged(Kraków,Warszawa)",0.07225087568433565
L-pSTG→L-ACC,CEN→SN,eyes open,gamma,"merged(Kraków,Warszawa)",-0.052738131783554756
L-pSTG→R-ACC,CEN→SN,eyes open,gamma,"merged(Kraków,Warszawa)",0.14031666419753075
L-pSTG→L-INS,CEN→SN,eyes open,gamma,"merged(Kraków,Warszawa)",0.140303130745004
L-pSTG→R-INS,CEN→SN,eyes open,gamma,"merged(Kraków,Warszawa)",-0.002118805753879094
L-pSTG→L-IFG,CEN→DMN,eyes open,gamma,"merged(Kraków,Warszawa)",0.09932560372816143
L-pSTG→R-IFG,CEN→CEN,eyes open,gamma,"merged(Kraków,Warszawa)",-0.09760041856146372
L-pSTG→L-mPFC,CEN→DMN,eyes open,gamma,"merged(Kraków,Warszawa)",-0.073525648649636
L-pSTG→R-mPFC,CEN→DMN,eyes open,gamma,"merged(Kraków,Warszawa)",0.049454623680176536
L-pSTG→L-aSTG,CEN→DMN,eyes open,gamma,"merged(Kraków,Warszawa)",0.01484934009826582
L-pSTG→R-aSTG,CEN→DMN,eyes open,gamma,"merged(Kraków,Warszawa)",0.03852738902889688
L-pSTG→L-PREC,CEN→DMN,eyes open,gamma,"merged(Kraków,Warszawa)",-0.0070424281520399855
L-pSTG→R-PREC,CEN→DMN,eyes open,gamma,"merged(Kraków,Warszawa)",0.14006686291813913
L-pSTG→L-ANG,CEN→DMN,eyes open,gamma,"merged(Kraków,Warszawa)",-0.0007329220487269717
L-pSTG→R-ANG,CEN→DMN,eyes open,gamma,"merged(Kraków,Warszawa)",0.1702107288949539
L-pSTG→L-SFG,CEN→CEN,eyes open,gamma,"merged(Kraków,Warszawa)",0.05749866462299737
L-pSTG→R-SFG,CEN→CEN,eyes open,gamma,"merged(Kraków,Warszawa)",0.014807286171598722
L-pSTG→R-pSTG,CEN→CEN,eyes open,gamma,"merged(Kraków,Warszawa)",-0.015294382258037453
L-pSTG→L-ITG,CEN→CEN,eyes open,gamma,"merged(Kraków,Warszawa)",-0.03046600665611179
L-pSTG→R-ITG,CEN→CEN,eyes open,gamma,"merged(Kraków,Warszawa)",-0.026441512268097843
L-pSTG→L-SUP,CEN→CEN,eyes open,gamma,"merged(Kraków,Warszawa)",-0.06969610715785704
L-pSTG→R-SUP,CEN→CEN,eyes open,gamma,"merged(Kraków,Warszawa)",0.21573954385163682
R-pSTG→L-ACC,CEN→SN,eyes open,gamma,"merged(Kraków,Warszawa)",0.0052112674764117385
R-pSTG→R-ACC,CEN→SN,eyes open,gamma,"merged(Kraków,Warszawa)",0.0156446554693686
R-pSTG→L-INS,CEN→SN,eyes open,gamma,"merged(Kraków,Warszawa)",0.012776585358650071
R-pSTG→R-INS,CEN→SN,eyes open,gamma,"merged(Kraków,Warszawa)",-0.08654854649001954
R-pSTG→L-IFG,CEN→DMN,eyes open,gamma,"merged(Kraków,Warszawa)",0.0835069012287505
R-pSTG→R-IFG,CEN→CEN,eyes open,gamma,"merged(Kraków,Warszawa)",-0.16244177446406388
R-pSTG→L-mPFC,CEN→DMN,eyes open,gamma,"merged(Kraków,Warszawa)",-0.030362647438999055
